1600
$PAGE 1
0.9991188548552797 0.0008799272370438 0.0000000070538957
0.9953631193497283 0.0046304716124728 0.0000000861915550
0.9886299749918872 0.0113543095033271 0.0000003305849090
0.9789584096068958 0.0210125069729458 0.0000008287966944
0.9664064041393381 0.0335471632172735 0.0000016617161045
0.9510494034844372 0.0488829376200673 0.0000029000595719
0.9329797516061298 0.0669276138540496 0.0000046021267478
0.9123061154166558 0.0875726752050124 0.0000068118706525
0.8891528257132597 0.1106939627241670 0.0000095573316992
0.8636591275949635 0.1361524237753065 0.0000128494762978
0.8359783423070898 0.1637949490317947 0.0000166814708742
0.8062769448339902 0.1934552936088982 0.0000210284115270
0.7747335625475641 0.2249550770312120 0.0000258475184286
0.7415379008430893 0.2581048561118568 0.0000310787927295
0.7068896021858024 0.2927052643288872 0.0000366461224167
0.6709970454128792 0.3285482108637209 0.0000424588125790
0.6340760925036270 0.3654181320987485 0.0000484135051151
0.5963487903506857 0.4030932880517373 0.0000543964433276
0.5580420353376276 0.4413470959524270 0.0000602860283194
0.5193862087530254 0.4799494929423490 0.0000659556068464
0.4806137912469746 0.5186683197032224 0.0000712764244594
0.4419579646623725 0.5572707166931442 0.0000761206735385
0.4036512096493145 0.5955245245938340 0.0000803645632722
0.3659239074963732 0.6331996805468229 0.0000838913378408
0.3290029545871208 0.6700696017818506 0.0000865941700372
0.2931103978141977 0.7059125483166840 0.0000883788602860
0.2584620991569107 0.7405129565337145 0.0000891662754290
0.2252664374524359 0.7736627356143594 0.0000888944676432
0.1937230551660099 0.8051625190366732 0.0000875204212848
0.1640216576929102 0.8348228636137768 0.0000850213841562
0.1363408724050363 0.8624653888702651 0.0000813957494451
0.1108471742867402 0.8879238499214045 0.0000766634651834
0.0876938845833443 0.9110451374405589 0.0000708659592765
0.0670202483938702 0.9316901987915218 0.0000640655797753
0.0489505965155627 0.9497348750255042 0.0000563445621156
0.0335935958606617 0.9650706494282981 0.0000478035483877
0.0210415903931041 0.9776053056726257 0.0000385597038358
0.0113700250081129 0.9872635031422442 0.0000287445410229
0.0046368806502714 0.9939873410330988 0.0000185020710108
0.0008811451447202 0.9977378854085276 0.0000079983193241
0.9991188548552796 0.0008747735358138 0.0000000161884851
0.9953631193497283 0.0046033511117769 0.0000001978071057
0.9886299749918872 0.0112878077331927 0.0000007586827273
0.9789584096068958 0.0208894374980249 0.0000019020642486
0.9664064041393381 0.0333506787250826 0.0000038135900097
0.9510494034844371 0.0485966320653214 0.0000066555521616
0.9329797516061298 0.0665356212990760 0.0000105617467036
0.9123061154166558 0.0870597652905135 0.0000156330445360
